posting_id,title,company,location,salary_min,salary_max,date_posted,remote,seniority,salary_mid
319,Junior Data Scientist,Marlowe Consulting,Remote,,,2025-07-16,No,Graduate,
646,Junior Data Scientist,Ashford Digital,Manchester,37000.0,37000.0,2025-02-13,Unknown,Junior,37000.0
1143,Business Intelligence Analyst,Alderly Bank,Bristol,,,2025-01-03,Unknown,Mid,
897,Data Engineer,Marlowe Consulting,Leeds,32000.0,42000.0,2026-03-29,Unknown,Graduate,37000.0
1553,Data Scientist II,Alderly Bank,Birmingham,,,2025-05-25,Yes,Junior,
1597,Junior Data Scientist,BrightPath Retail,Liverpool,28000.0,35000.0,2026-02-18,No,Graduate,31500.0
503,Business Intelligence Analyst,Ashford Digital,Sheffield,31500.0,31500.0,2026-05-06,No,Graduate,31500.0
1288,Insights Analyst,Marlowe Consulting,Edinburgh,28000.0,35000.0,2026-01-22,No,Graduate,31500.0
222,Data Scientist II,Vantage Health,Manchester,,,2025-05-24,Unknown,Graduate,
507,Data Analyst,Northwind Analytics,Liverpool,,,2025-04-19,Yes,Graduate,
532,Junior Data Scientist,Grove & Co,Manchester,55000.0,75000.0,2025-02-21,Yes,Mid,65000.0
241,Data Scientist,Alderly Bank,Remote,,,2025-04-06,Hybrid,Junior,
297,Analytics Consultant,Alderly Bank,Manchester,,,2025-06-03,Yes,Unspecified,
623,Insights Analyst,Vantage Health,London,,,2025-12-05,Unknown,Junior,
489,Analytics Consultant,Northwind Analytics,Bristol,55000.0,75000.0,2025-03-27,Yes,Senior,65000.0
1289,Data Science Intern,Grove & Co,London,40000.0,50000.0,2025-02-13,Hybrid,Graduate,45000.0
332,Business Intelligence Analyst,Ashford Digital,Edinburgh,,,2025-01-02,Yes,Unspecified,
69,Junior Data Scientist,Redbridge Telecom,Sheffield,40000.0,55000.0,2025-10-24,Hybrid,Mid,47500.0
1215,Data Science Intern,Northwind Analytics,Edinburgh,31500.0,31500.0,2026-03-27,Hybrid,Graduate,31500.0
1266,Analytics Consultant,Ashford Digital,Bristol,40000.0,55000.0,2025-03-27,Hybrid,Mid,47500.0
999,Insights Analyst,Alderly Bank,Bristol,47500.0,47500.0,2025-04-26,Unknown,Unspecified,47500.0
1363,Analytics Consultant,Orchard Media,Edinburgh,40000.0,55000.0,2025-04-29,Unknown,Mid,47500.0
500,Insights Analyst,Northwind Analytics,Liverpool,31500.0,31500.0,2025-10-12,Hybrid,Graduate,31500.0
164,Data Scientist,Fenwick Insurance,Bristol,,,2025-10-25,Unknown,Junior,
873,Analytics Consultant,Solstice Energy,Bristol,,,2026-05-02,Hybrid,Senior,
446,Data Scientist,Vantage Health,Remote,,,2025-11-07,No,Graduate,
444,Data Scientist,Orchard Media,Bristol,28000.0,35000.0,2025-01-12,Yes,Graduate,31500.0
1184,Data Analyst,Marlowe Consulting,Birmingham,,,2025-10-28,Hybrid,Graduate,
742,Insights Analyst,BrightPath Retail,Bristol,,,2025-01-05,Yes,Unspecified,
1197,Analytics Consultant,Kestrel Logistics,Glasgow,75000.0,95000.0,2025-07-10,Unknown,Senior,85000.0
499,Data Scientist II,Alderly Bank,Birmingham,40000.0,55000.0,2025-02-28,Unknown,Mid,47500.0
955,Data Scientist II,Solstice Energy,Birmingham,28000.0,35000.0,2025-10-29,Unknown,Graduate,31500.0
954,Business Intelligence Analyst,Solstice Energy,Sheffield,,,2025-02-26,Yes,Junior,
1428,Business Intelligence Analyst,Vantage Health,Liverpool,,,2025-10-18,Yes,Junior,
563,Data Science Intern,BrightPath Retail,Manchester,85000.0,85000.0,2025-06-12,Hybrid,Senior,85000.0
875,Insights Analyst,Orchard Media,Manchester,75000.0,95000.0,2026-05-10,Yes,Senior,85000.0
850,Analytics Consultant,Grove & Co,Birmingham,47500.0,47500.0,2025-06-10,Yes,Unspecified,47500.0
311,Data Analyst,Solstice Energy,Glasgow,28000.0,35000.0,2026-02-19,Yes,Junior,31500.0
1529,Data Science Intern,Northwind Analytics,Liverpool,37000.0,37000.0,2025-10-22,Unknown,Graduate,37000.0
402,Analytics Consultant,BrightPath Retail,Bristol,65000.0,65000.0,2025-02-16,Yes,Unspecified,65000.0
23,Insights Analyst,Solstice Energy,Leeds,40000.0,55000.0,2025-02-19,Unknown,Unspecified,47500.0
1523,Business Intelligence Analyst,BrightPath Retail,Glasgow,,,2026-02-27,No,Junior,
411,Insights Analyst,Redbridge Telecom,Sheffield,31500.0,31500.0,2026-03-21,Hybrid,Junior,31500.0
245,Junior Data Scientist,Redbridge Telecom,Remote,28000.0,35000.0,2025-07-25,Yes,Graduate,31500.0
154,Data Science Intern,Alderly Bank,Birmingham,,,2025-10-14,Hybrid,Graduate,
484,Machine Learning Engineer,BrightPath Retail,Edinburgh,,,2025-03-23,Yes,Mid,
401,Insights Analyst,Solstice Energy,Leeds,28000.0,35000.0,2025-11-23,Yes,Junior,31500.0
17,Data Analyst,Fenwick Insurance,Bristol,,,2026-04-30,Yes,Junior,
98,Data Scientist II,Northwind Analytics,Glasgow,85000.0,85000.0,2025-03-01,Yes,Senior,85000.0
1257,Business Intelligence Analyst,Redbridge Telecom,Manchester,32000.0,42000.0,2025-04-05,Unknown,Unspecified,37000.0
189,Data Analyst,Redbridge Telecom,Edinburgh,,,2025-06-23,No,Junior,
1026,Data Scientist,BrightPath Retail,Leeds,75000.0,95000.0,2025-12-31,Yes,Senior,85000.0
1077,Data Scientist,Marlowe Consulting,Remote,65000.0,65000.0,2026-01-23,Unknown,Unspecified,65000.0
177,Junior Data Scientist,Kestrel Logistics,Sheffield,,,2026-03-24,Yes,Senior,
1070,Insights Analyst,Kestrel Logistics,Manchester,85000.0,85000.0,2026-05-04,Yes,Senior,85000.0
996,Machine Learning Engineer,Orchard Media,Remote (Uk),,,2026-01-25,Unknown,Junior,
811,Junior Data Scientist,BrightPath Retail,Edinburgh,,,2026-03-09,Yes,Senior,
1250,Data Science Intern,Vantage Health,Birmingham,32000.0,42000.0,2025-03-06,No,Graduate,37000.0
15,Data Scientist,Ashford Digital,Bristol,31500.0,31500.0,2026-03-07,Yes,Graduate,31500.0
375,Junior Data Scientist,BrightPath Retail,Edinburgh,32000.0,42000.0,2025-03-28,Unknown,Junior,37000.0
410,Business Intelligence Analyst,Marlowe Consulting,Glasgow,32000.0,42000.0,2025-01-08,No,Graduate,37000.0
1405,Business Intelligence Analyst,Marlowe Consulting,Leeds,,,2025-08-25,Hybrid,Graduate,
1576,Data Science Intern,Orchard Media,London,93000.0,93000.0,2025-11-24,Hybrid,Senior,93000.0
391,Data Engineer,Grove & Co,Sheffield,47500.0,47500.0,2026-01-17,No,Unspecified,47500.0
1187,Data Science Intern,Northwind Analytics,Remote,32000.0,42000.0,2025-10-18,Unknown,Mid,37000.0
1591,Data Science Intern,BrightPath Retail,Bristol,,,2026-02-27,No,Senior,
1371,Data Analyst,Fenwick Insurance,Manchester,37000.0,37000.0,2025-03-22,Hybrid,Mid,37000.0
895,Data Analyst,Vantage Health,Remote,,,2026-04-26,Hybrid,Junior,
378,Analytics Consultant,Northwind Analytics,Manchester,,,2025-04-13,Yes,Unspecified,
430,Data Scientist II,Grove & Co,Glasgow,28000.0,35000.0,2026-03-07,Yes,Graduate,31500.0
1139,Data Science Intern,Solstice Energy,Liverpool,,,2025-07-16,Unknown,Mid,
1108,Data Scientist II,Ashford Digital,Birmingham,,,2025-01-08,No,Unspecified,
756,Data Science Intern,Solstice Energy,Manchester,40000.0,55000.0,2025-10-13,Unknown,Unspecified,47500.0
157,Insights Analyst,Solstice Energy,Edinburgh,32000.0,42000.0,2025-08-12,Unknown,Unspecified,37000.0
464,Business Intelligence Analyst,Marlowe Consulting,Liverpool,47500.0,47500.0,2026-02-27,No,Unspecified,47500.0
476,Junior Data Scientist,Northwind Analytics,London,93000.0,93000.0,2025-12-16,No,Senior,93000.0
991,Data Scientist II,Redbridge Telecom,Edinburgh,,,2025-07-29,Unknown,Unspecified,
890,Data Scientist II,Kestrel Logistics,Manchester,,,2025-05-08,Yes,Unspecified,
475,Data Science Intern,Grove & Co,Liverpool,,,2025-02-24,Unknown,Unspecified,
413,Junior Data Scientist,Redbridge Telecom,Sheffield,37000.0,37000.0,2025-12-20,Yes,Junior,37000.0
867,Data Engineer,Alderly Bank,London,,,2025-12-08,Unknown,Senior,
1440,Insights Analyst,Redbridge Telecom,Remote,47500.0,47500.0,2026-01-06,Yes,Unspecified,47500.0
1028,Machine Learning Engineer,Grove & Co,Glasgow,,,2026-04-12,Unknown,Senior,
473,Data Scientist II,Grove & Co,Leeds,47500.0,47500.0,2026-04-17,No,Mid,47500.0
902,Data Scientist II,Kestrel Logistics,Glasgow,75000.0,95000.0,2026-01-30,Hybrid,Senior,85000.0
477,Data Scientist,Ashford Digital,Bristol,31500.0,31500.0,2026-02-21,Yes,Graduate,31500.0
1479,Data Analyst,Grove & Co,Edinburgh,,,2026-01-23,Hybrid,Mid,
362,Insights Analyst,Kestrel Logistics,Glasgow,32000.0,42000.0,2026-01-11,No,Graduate,37000.0
1217,Data Scientist II,Ashford Digital,Sheffield,,,2025-09-08,Yes,Senior,
1160,Junior Data Scientist,Alderly Bank,Remote (Uk),,,2025-03-18,Unknown,Senior,
602,Machine Learning Engineer,Fenwick Insurance,Liverpool,,,2026-02-27,Hybrid,Senior,
234,Data Scientist II,Vantage Health,Leeds,,,2025-06-12,Hybrid,Senior,
195,Business Intelligence Analyst,Fenwick Insurance,Manchester,85000.0,85000.0,2025-08-17,Unknown,Senior,85000.0
987,Machine Learning Engineer,Ashford Digital,Edinburgh,65000.0,65000.0,2025-10-25,Unknown,Unspecified,65000.0
1249,Business Intelligence Analyst,Northwind Analytics,Manchester,65000.0,65000.0,2025-06-18,Yes,Senior,65000.0
1247,Machine Learning Engineer,Redbridge Telecom,Manchester,32000.0,42000.0,2025-03-13,Hybrid,Mid,37000.0
501,Data Analyst,Kestrel Logistics,Sheffield,75000.0,95000.0,2025-12-10,No,Senior,85000.0
1507,Data Analyst,Kestrel Logistics,Glasgow,,,2025-12-04,Yes,Unspecified,
308,Data Scientist II,Marlowe Consulting,Sheffield,,,2025-08-26,Yes,Unspecified,
512,Machine Learning Engineer,Kestrel Logistics,London,,,2025-08-29,Yes,Graduate,
380,Insights Analyst,Marlowe Consulting,Edinburgh,75000.0,95000.0,2025-06-13,No,Senior,85000.0
492,Data Analyst,BrightPath Retail,London,,,2026-02-25,Hybrid,Senior,
831,Business Intelligence Analyst,Orchard Media,Liverpool,,,2025-05-09,Yes,Mid,
761,Data Scientist,BrightPath Retail,Remote,37000.0,37000.0,2025-07-07,Unknown,Unspecified,37000.0
367,Junior Data Scientist,Kestrel Logistics,Bristol,85000.0,85000.0,2025-06-12,Hybrid,Senior,85000.0
1380,Data Analyst,Fenwick Insurance,Remote,,,2025-07-30,No,Unspecified,
860,Data Science Intern,Grove & Co,Leeds,40000.0,55000.0,2025-02-18,Yes,Unspecified,47500.0
1354,Data Engineer,Solstice Energy,Remote,,,2025-09-16,Hybrid,Junior,
269,Analytics Consultant,Fenwick Insurance,Manchester,37000.0,37000.0,2025-07-13,Yes,Mid,37000.0
583,Data Analyst,Marlowe Consulting,Leeds,47500.0,47500.0,2025-03-23,Unknown,Unspecified,47500.0
68,Junior Data Scientist,Kestrel Logistics,Birmingham,,,2025-12-25,Hybrid,Junior,
695,Junior Data Scientist,Solstice Energy,Birmingham,37000.0,37000.0,2026-03-07,No,Graduate,37000.0
1541,Insights Analyst,Fenwick Insurance,Edinburgh,40000.0,55000.0,2026-02-14,Hybrid,Mid,47500.0
698,Junior Data Scientist,Solstice Energy,Liverpool,,,2025-01-07,No,Graduate,
371,Data Analyst,Ashford Digital,Leeds,37000.0,37000.0,2025-05-14,Yes,Unspecified,37000.0
1522,Insights Analyst,Orchard Media,London,39500.0,39500.0,2025-10-03,Unknown,Junior,39500.0
1265,Machine Learning Engineer,Grove & Co,Bristol,28000.0,35000.0,2025-09-15,Yes,Junior,31500.0
790,Data Analyst,Fenwick Insurance,Liverpool,,,2025-01-30,Hybrid,Senior,
603,Insights Analyst,Kestrel Logistics,Sheffield,47500.0,47500.0,2026-05-08,Unknown,Unspecified,47500.0
327,Machine Learning Engineer,Ashford Digital,Sheffield,40000.0,55000.0,2026-02-21,Yes,Mid,47500.0
91,Data Engineer,Vantage Health,Sheffield,,,2025-04-26,No,Unspecified,
993,Machine Learning Engineer,BrightPath Retail,Bristol,75000.0,95000.0,2025-02-03,Hybrid,Senior,85000.0
763,Analytics Consultant,Ashford Digital,Sheffield,47500.0,47500.0,2026-04-05,Yes,Mid,47500.0
1041,Data Science Intern,Solstice Energy,Bristol,,,2025-11-07,Yes,Senior,
1482,Data Scientist,Redbridge Telecom,Leeds,,,2025-10-20,Unknown,Graduate,
1566,Data Scientist II,Redbridge Telecom,Remote,,,2025-06-01,Yes,Senior,
1323,Junior Data Scientist,Orchard Media,Remote (Uk),,,2025-03-02,Hybrid,Mid,
783,Junior Data Scientist,Ashford Digital,Remote,32000.0,42000.0,2025-04-17,Unknown,Mid,37000.0
82,Data Scientist II,Redbridge Telecom,Bristol,40000.0,55000.0,2025-04-07,Hybrid,Mid,47500.0
441,Junior Data Scientist,BrightPath Retail,London,,,2025-11-02,Hybrid,Senior,
838,Data Scientist II,Alderly Bank,London,36000.0,43000.0,2025-06-10,Hybrid,Junior,39500.0
774,Data Scientist,Grove & Co,Edinburgh,,,2025-04-10,Yes,Mid,
1480,Analytics Consultant,Alderly Bank,Birmingham,,,2026-03-01,Unknown,Senior,
62,Machine Learning Engineer,Vantage Health,Remote,,,2025-04-23,Unknown,Graduate,
751,Insights Analyst,Northwind Analytics,Bristol,,,2025-03-08,Hybrid,Junior,
925,Data Analyst,Fenwick Insurance,Sheffield,28000.0,35000.0,2025-07-10,Hybrid,Junior,31500.0
1237,Data Scientist II,Fenwick Insurance,Remote,31500.0,31500.0,2025-08-08,Hybrid,Junior,31500.0
506,Insights Analyst,BrightPath Retail,Bristol,31500.0,31500.0,2026-01-11,Yes,Graduate,31500.0
1120,Machine Learning Engineer,Northwind Analytics,Birmingham,40000.0,55000.0,2025-08-04,Yes,Unspecified,47500.0
64,Data Scientist II,Northwind Analytics,Remote (Uk),28000.0,35000.0,2025-11-26,No,Graduate,31500.0
67,Machine Learning Engineer,Kestrel Logistics,Manchester,28000.0,35000.0,2025-04-13,Yes,Junior,31500.0
166,Data Analyst,Fenwick Insurance,Manchester,32000.0,42000.0,2025-12-29,Unknown,Mid,37000.0
1471,Data Engineer,BrightPath Retail,Sheffield,,,2025-08-04,Yes,Graduate,
289,Data Scientist,BrightPath Retail,Remote,,,2026-01-29,Yes,Junior,
258,Junior Data Scientist,Grove & Co,Edinburgh,,,2025-03-07,No,Mid,
1484,Insights Analyst,Grove & Co,Remote (Uk),28000.0,35000.0,2025-08-23,Unknown,Graduate,31500.0
1567,Data Science Intern,Solstice Energy,Glasgow,40000.0,55000.0,2025-02-08,Unknown,Mid,47500.0
1179,Data Analyst,Fenwick Insurance,Sheffield,31500.0,31500.0,2025-03-25,Yes,Junior,31500.0
1445,Junior Data Scientist,Vantage Health,Bristol,40000.0,55000.0,2025-12-08,Unknown,Mid,47500.0
1245,Analytics Consultant,BrightPath Retail,Remote,85000.0,85000.0,2025-07-24,Yes,Senior,85000.0
544,Data Engineer,Fenwick Insurance,Remote,31500.0,31500.0,2025-05-08,Yes,Graduate,31500.0
1302,Junior Data Scientist,Fenwick Insurance,Sheffield,47500.0,47500.0,2026-02-06,Hybrid,Unspecified,47500.0
1025,Data Scientist,Orchard Media,Leeds,37000.0,37000.0,2025-11-29,Hybrid,Mid,37000.0
1291,Insights Analyst,Grove & Co,Liverpool,,,2026-01-15,No,Mid,
1208,Data Scientist,Fenwick Insurance,Edinburgh,,,2026-02-24,Unknown,Senior,
1420,Data Analyst,Fenwick Insurance,Bristol,28000.0,35000.0,2025-11-28,Unknown,Graduate,31500.0
585,Data Engineer,BrightPath Retail,Leeds,55000.0,75000.0,2026-02-11,Yes,Senior,65000.0
1253,Data Scientist II,Kestrel Logistics,Leeds,32000.0,42000.0,2025-04-19,Unknown,Junior,37000.0
608,Data Analyst,Ashford Digital,Edinburgh,,,2026-02-24,Yes,Mid,
1431,Business Intelligence Analyst,Grove & Co,Leeds,,,2025-12-28,No,Senior,
333,Analytics Consultant,Grove & Co,Edinburgh,32000.0,42000.0,2026-05-11,No,Graduate,37000.0
467,Junior Data Scientist,Ashford Digital,Remote,75000.0,95000.0,2025-03-03,No,Senior,85000.0
1352,Data Scientist,Redbridge Telecom,Glasgow,75000.0,95000.0,2026-03-05,Hybrid,Senior,85000.0
384,Junior Data Scientist,Redbridge Telecom,Leeds,28000.0,35000.0,2025-09-09,Yes,Graduate,31500.0
1539,Data Engineer,Orchard Media,London,63000.0,83000.0,2025-04-16,Yes,Unspecified,73000.0
156,Data Science Intern,Redbridge Telecom,Remote,,,2025-01-11,No,Senior,
254,Data Science Intern,Solstice Energy,Sheffield,37000.0,37000.0,2026-06-01,Unknown,Graduate,37000.0
1561,Data Scientist,Marlowe Consulting,Birmingham,55000.0,75000.0,2025-03-03,Unknown,Mid,65000.0
1298,Insights Analyst,Solstice Energy,Edinburgh,55000.0,75000.0,2025-08-26,Unknown,Unspecified,65000.0
540,Insights Analyst,Kestrel Logistics,Glasgow,31500.0,31500.0,2025-03-31,Yes,Graduate,31500.0
1105,Analytics Consultant,Marlowe Consulting,Bristol,47500.0,47500.0,2025-11-22,Hybrid,Unspecified,47500.0
361,Data Analyst,Marlowe Consulting,Glasgow,85000.0,85000.0,2025-10-16,Unknown,Senior,85000.0
1055,Data Science Intern,BrightPath Retail,Bristol,,,2025-05-01,Unknown,Senior,
1346,Data Engineer,Fenwick Insurance,Manchester,32000.0,42000.0,2025-09-19,No,Graduate,37000.0
379,Data Engineer,Grove & Co,Liverpool,,,2025-10-06,Hybrid,Unspecified,
907,Business Intelligence Analyst,Marlowe Consulting,Birmingham,,,2025-07-04,Unknown,Senior,
126,Analytics Consultant,Ashford Digital,Bristol,28000.0,35000.0,2026-04-30,Hybrid,Junior,31500.0
1367,Junior Data Scientist,Vantage Health,Bristol,40000.0,55000.0,2025-02-19,Yes,Mid,47500.0
1422,Analytics Consultant,Redbridge Telecom,Glasgow,,,2026-02-18,Yes,Mid,
382,Data Engineer,Grove & Co,Leeds,28000.0,35000.0,2025-10-22,Hybrid,Graduate,31500.0
405,Data Analyst,BrightPath Retail,Edinburgh,,,2025-02-01,Yes,Graduate,
975,Junior Data Scientist,BrightPath Retail,Glasgow,40000.0,55000.0,2025-11-24,Unknown,Unspecified,47500.0
395,Data Engineer,Alderly Bank,Glasgow,28000.0,35000.0,2025-06-13,Yes,Junior,31500.0
1568,Data Scientist II,Grove & Co,Bristol,28000.0,35000.0,2026-01-22,No,Graduate,31500.0
1324,Machine Learning Engineer,Kestrel Logistics,Edinburgh,28000.0,35000.0,2025-02-17,Yes,Junior,31500.0
163,Business Intelligence Analyst,Redbridge Telecom,London,39500.0,39500.0,2025-08-25,Yes,Graduate,39500.0
103,Data Scientist II,Ashford Digital,Bristol,55000.0,75000.0,2025-08-22,No,Unspecified,65000.0
478,Insights Analyst,Grove & Co,Liverpool,32000.0,42000.0,2025-09-19,Hybrid,Graduate,37000.0
1127,Junior Data Scientist,Orchard Media,London,40000.0,50000.0,2025-07-14,Yes,Mid,45000.0
1344,Junior Data Scientist,Grove & Co,Liverpool,28000.0,35000.0,2025-10-11,No,Graduate,31500.0
1441,Machine Learning Engineer,Solstice Energy,Remote,,,2025-02-25,Unknown,Junior,
188,Business Intelligence Analyst,Ashford Digital,London,36000.0,43000.0,2026-01-11,Unknown,Junior,39500.0
1521,Junior Data Scientist,Fenwick Insurance,Glasgow,,,2025-05-08,Yes,Junior,
167,Data Scientist II,Marlowe Consulting,Sheffield,85000.0,85000.0,2025-07-18,Hybrid,Senior,85000.0
1114,Data Scientist,Fenwick Insurance,London,55500.0,55500.0,2025-01-07,Yes,Unspecified,55500.0
285,Machine Learning Engineer,Redbridge Telecom,Manchester,28000.0,35000.0,2026-04-07,Yes,Junior,31500.0
1387,Machine Learning Engineer,Orchard Media,Leeds,28000.0,35000.0,2026-01-22,Yes,Junior,31500.0
250,Data Science Intern,Ashford Digital,Liverpool,28000.0,35000.0,2025-12-15,Yes,Graduate,31500.0
217,Business Intelligence Analyst,Orchard Media,Sheffield,47500.0,47500.0,2026-04-24,Unknown,Mid,47500.0
1499,Junior Data Scientist,Marlowe Consulting,Glasgow,55000.0,75000.0,2025-09-12,Hybrid,Unspecified,65000.0
1290,Data Analyst,Fenwick Insurance,Sheffield,85000.0,85000.0,2026-03-19,Yes,Senior,85000.0
1234,Junior Data Scientist,Kestrel Logistics,Glasgow,,,2026-01-18,Hybrid,Unspecified,
1454,Data Scientist II,BrightPath Retail,Glasgow,,,2026-02-16,No,Senior,
699,Data Science Intern,Redbridge Telecom,London,,,2025-05-18,Yes,Unspecified,
28,Junior Data Scientist,Orchard Media,London,93000.0,93000.0,2025-08-05,Unknown,Senior,93000.0
20,Data Analyst,Kestrel Logistics,Leeds,,,2025-11-10,Yes,Senior,
155,Data Analyst,Orchard Media,London,40000.0,50000.0,2026-03-18,Yes,Junior,45000.0
179,Junior Data Scientist,Orchard Media,Manchester,40000.0,55000.0,2025-01-08,Unknown,Unspecified,47500.0
486,Data Engineer,Redbridge Telecom,Liverpool,28000.0,35000.0,2025-12-09,Unknown,Graduate,31500.0
316,Data Engineer,Solstice Energy,Manchester,,,2025-07-18,Unknown,Unspecified,
1219,Junior Data Scientist,Orchard Media,Edinburgh,40000.0,55000.0,2025-12-30,Yes,Unspecified,47500.0
1157,Data Scientist,Kestrel Logistics,London,63000.0,83000.0,2025-06-30,Hybrid,Unspecified,73000.0
153,Data Engineer,Vantage Health,Leeds,85000.0,85000.0,2025-03-03,Unknown,Senior,85000.0
498,Insights Analyst,Orchard Media,Liverpool,85000.0,85000.0,2025-04-19,Unknown,Senior,85000.0
220,Data Scientist,Vantage Health,Glasgow,55000.0,75000.0,2025-09-08,Hybrid,Senior,65000.0
1458,Data Analyst,Alderly Bank,London,36000.0,43000.0,2025-09-21,Unknown,Graduate,39500.0
48,Data Science Intern,Redbridge Telecom,Leeds,32000.0,42000.0,2025-09-24,Unknown,Junior,37000.0
1181,Data Engineer,Vantage Health,Manchester,,,2026-02-09,Yes,Graduate,
1043,Machine Learning Engineer,Solstice Energy,Remote,,,2025-09-08,Unknown,Unspecified,
1134,Data Analyst,Alderly Bank,Sheffield,28000.0,35000.0,2025-12-27,Yes,Junior,31500.0
174,Junior Data Scientist,Ashford Digital,Sheffield,,,2025-07-06,Unknown,Unspecified,
922,Data Scientist II,Orchard Media,Bristol,,,2026-01-10,No,Unspecified,
1148,Data Science Intern,Alderly Bank,Glasgow,40000.0,55000.0,2026-04-07,Yes,Unspecified,47500.0
547,Data Engineer,Kestrel Logistics,Leeds,28000.0,35000.0,2026-03-02,Yes,Graduate,31500.0
577,Junior Data Scientist,Vantage Health,Manchester,65000.0,65000.0,2025-12-25,Unknown,Unspecified,65000.0
1002,Data Engineer,Solstice Energy,Manchester,37000.0,37000.0,2025-02-17,Yes,Graduate,37000.0
109,Junior Data Scientist,Orchard Media,Birmingham,47500.0,47500.0,2025-11-16,Unknown,Unspecified,47500.0
710,Business Intelligence Analyst,BrightPath Retail,London,,,2025-06-04,Unknown,Unspecified,
272,Data Engineer,Marlowe Consulting,Edinburgh,,,2025-11-29,Hybrid,Unspecified,
701,Data Analyst,Alderly Bank,Liverpool,,,2026-04-01,Yes,Unspecified,
870,Insights Analyst,Grove & Co,Sheffield,,,2026-01-28,No,Graduate,
1050,Data Analyst,Grove & Co,Sheffield,40000.0,55000.0,2026-04-22,Unknown,Mid,47500.0
752,Data Engineer,Vantage Health,Sheffield,,,2026-05-12,No,Graduate,
1376,Junior Data Scientist,Northwind Analytics,Remote,,,2025-05-01,Hybrid,Graduate,
769,Data Engineer,Marlowe Consulting,Edinburgh,31500.0,31500.0,2025-09-06,Unknown,Graduate,31500.0
554,Data Engineer,Orchard Media,Edinburgh,,,2025-04-03,No,Unspecified,
1423,Machine Learning Engineer,Northwind Analytics,Sheffield,40000.0,55000.0,2025-03-08,Yes,Mid,47500.0
1281,Data Scientist II,Alderly Bank,Manchester,75000.0,95000.0,2025-08-10,Yes,Senior,85000.0
1385,Data Scientist,Orchard Media,Manchester,,,2025-02-02,Yes,Senior,
963,Data Scientist II,Kestrel Logistics,Manchester,32000.0,42000.0,2025-11-17,Yes,Graduate,37000.0
1251,Insights Analyst,Orchard Media,Glasgow,,,2025-09-02,Unknown,Graduate,
780,Data Analyst,Marlowe Consulting,Remote,,,2025-11-06,Yes,Unspecified,
620,Data Analyst,Vantage Health,Glasgow,28000.0,35000.0,2026-01-14,No,Junior,31500.0
40,Data Scientist II,Northwind Analytics,Manchester,37000.0,37000.0,2025-10-26,No,Mid,37000.0
1465,Insights Analyst,Ashford Digital,Manchester,31500.0,31500.0,2026-04-20,Unknown,Graduate,31500.0
1225,Business Intelligence Analyst,Vantage Health,Birmingham,37000.0,37000.0,2026-04-13,Unknown,Junior,37000.0
65,Analytics Consultant,Alderly Bank,London,48000.0,63000.0,2025-08-21,Hybrid,Unspecified,55500.0
682,Machine Learning Engineer,Fenwick Insurance,Glasgow,,,2025-02-27,Unknown,Junior,
165,Data Scientist,Solstice Energy,Sheffield,,,2025-03-19,Unknown,Senior,
939,Machine Learning Engineer,Alderly Bank,Remote,75000.0,95000.0,2025-01-27,No,Senior,85000.0
1477,Data Analyst,BrightPath Retail,Remote,,,2025-05-29,No,Mid,
83,Data Scientist,Ashford Digital,Liverpool,55000.0,75000.0,2025-10-11,Unknown,Senior,65000.0
887,Data Analyst,Northwind Analytics,Birmingham,,,2026-01-07,Hybrid,Unspecified,
1459,Analytics Consultant,Orchard Media,London,63000.0,83000.0,2026-03-21,Unknown,Senior,73000.0
539,Data Analyst,BrightPath Retail,Liverpool,31500.0,31500.0,2026-05-09,No,Graduate,31500.0
490,Data Scientist,Grove & Co,Manchester,55000.0,75000.0,2025-04-16,Unknown,Mid,65000.0
107,Data Science Intern,Northwind Analytics,Edinburgh,55000.0,75000.0,2025-11-09,No,Unspecified,65000.0
342,Junior Data Scientist,Solstice Energy,Edinburgh,,,2025-12-18,No,Mid,
653,Data Scientist,Alderly Bank,London,39500.0,39500.0,2026-04-17,Yes,Graduate,39500.0
1003,Data Scientist II,Alderly Bank,London,40000.0,50000.0,2025-12-04,Unknown,Unspecified,45000.0
1241,Insights Analyst,Grove & Co,Remote,75000.0,95000.0,2025-11-04,Unknown,Senior,85000.0
1066,Data Analyst,BrightPath Retail,Remote,,,2026-01-28,No,Mid,
574,Data Engineer,Northwind Analytics,Liverpool,,,2025-08-12,No,Mid,
1052,Data Scientist II,Orchard Media,Bristol,47500.0,47500.0,2025-04-06,No,Mid,47500.0
394,Junior Data Scientist,Orchard Media,Glasgow,75000.0,95000.0,2026-03-01,Yes,Senior,85000.0
518,Analytics Consultant,Solstice Energy,Leeds,32000.0,42000.0,2025-01-23,Yes,Unspecified,37000.0
748,Data Engineer,BrightPath Retail,Leeds,55000.0,75000.0,2025-02-07,Yes,Mid,65000.0
347,Machine Learning Engineer,Alderly Bank,Remote (Uk),,,2025-12-16,Unknown,Unspecified,
1378,Insights Analyst,Fenwick Insurance,Liverpool,55000.0,75000.0,2025-02-27,Unknown,Senior,65000.0
33,Data Scientist II,Fenwick Insurance,Bristol,85000.0,85000.0,2025-07-22,Unknown,Senior,85000.0
1014,Data Scientist II,Northwind Analytics,Glasgow,,,2025-06-25,Unknown,Junior,
727,Data Analyst,Fenwick Insurance,Liverpool,37000.0,37000.0,2025-11-28,No,Junior,37000.0
